E(MeV)	"LU-176(N,TOT)"
6.21668E-06	980.898
6.22106E-06	893.431
6.22164E-06	882.7
6.22543E-06	813.11
6.22748E-06	778.304
6.22835E-06	763.425
6.23127E-06	716.79
6.23331E-06	686.156
6.23419E-06	673.06
6.23711E-06	632.174
6.23769E-06	624.554
6.24032E-06	590.341
6.24207E-06	569.267
6.24382E-06	548.245
6.24645E-06	519.263
6.24732E-06	509.626
6.25068E-06	475.727
6.25082E-06	474.258
6.25403E-06	444.517
6.25622E-06	425.74
6.25695E-06	419.503
6.25987E-06	396.327
6.26177E-06	382.335
6.26279E-06	374.828
6.26571E-06	354.91
6.26731E-06	344.735
6.26863E-06	336.441
6.27154E-06	319.319
6.27300E-06	311.502
6.27592E-06	295.933
6.27884E-06	281.778
6.27921E-06	280.016
6.28249E-06	265.383
6.28468E-06	256.487
6.28687E-06	247.627
6.29051E-06	234.315
6.29124E-06	231.663
6.29562E-06	217.286
6.29635E-06	215.114
6.30000E-06	204.312
6.30438E-06	192.534
6.30511E-06	190.745
6.30875E-06	181.855
6.31386E-06	170.563
6.31824E-06	161.812
6.32262E-06	153.766
6.32408E-06	151.325
6.32845E-06	144.053
6.33429E-06	135.315
6.33502E-06	134.326
6.34013E-06	127.452
6.34596E-06	120.314
6.35180E-06	113.844
6.35691E-06	108.663
6.35764E-06	107.927
6.36493E-06	101.242
6.36785E-06	98.8275
6.37223E-06	95.2306
6.37953E-06	89.796
6.38245E-06	87.8169
6.38682E-06	84.8717
6.39412E-06	80.3889
6.39704E-06	78.7456
6.40141E-06	76.2992
6.40871E-06	72.5525
6.41163E-06	71.171
6.41601E-06	69.1141
6.42549E-06	65.0433
6.42622E-06	64.7596
6.43498E-06	61.3823
6.44446E-06	58.0554
6.44486E-06	57.9268
6.45395E-06	55.0472
6.46343E-06	52.2949
6.46755E-06	51.1961
6.47292E-06	49.7818
6.48240E-06	47.4788
6.49025E-06	45.7204
6.49189E-06	45.3562
6.50320E-06	43.0505
6.51294E-06	41.2339
6.51450E-06	40.945
6.52581E-06	39.0335
6.53712E-06	37.2756
6.54729E-06	35.817
6.54843E-06	35.6562
6.55974E-06	34.1779
6.57105E-06	32.8082
6.58181E-06	31.6191
6.58816E-06	30.9267
6.60557E-06	29.2237
6.61633E-06	28.2763
6.62299E-06	27.6984
6.64040E-06	26.3329
6.65781E-06	25.0939
6.66300E-06	24.7575
6.67522E-06	23.979
6.69288E-06	22.9527
6.70967E-06	22.0593
6.71054E-06	22.014
6.72820E-06	21.1658
6.74585E-06	20.385
6.75700E-06	19.9354
6.76940E-06	19.4454
6.79327E-06	18.5948
6.81715E-06	17.8253
6.82833E-06	17.4978
6.84103E-06	17.135
6.86490E-06	16.5139
6.88912E-06	15.939
6.90033E-06	15.6952
6.91333E-06	15.4193
6.93754E-06	14.9484
6.96175E-06	14.5156
6.97334E-06	14.3247
6.98631E-06	14.1161
7.02314E-06	13.5806
7.04705E-06	13.2715
7.05997E-06	13.1085
7.09732E-06	12.6891
7.13467E-06	12.3149
7.14647E-06	12.2092
7.17220E-06	11.9869
7.21008E-06	11.6953
7.24796E-06	11.4356
7.28619E-06	11.2025
7.29806E-06	11.1385
7.32461E-06	11.0019
7.36302E-06	10.8292
7.40197E-06	10.6783
7.44093E-06	10.5509
7.45322E-06	10.5187
7.48691E-06	10.4367
7.52693E-06	10.3666
7.54695E-06	10.3416
7.58687E-06	10.314
7.62680E-06	10.3194
7.66512E-06	10.3618
7.70021E-06	10.4399
7.72360E-06	10.5178
7.74699E-06	10.6211
7.76115E-06	10.7009
7.76691E-06	10.7334
7.78682E-06	10.8729
7.80895E-06	11.0665
7.82666E-06	11.2574
7.84436E-06	11.4879
7.85764E-06	11.6922
7.87091E-06	11.9287
7.88419E-06	12.2032
7.89747E-06	12.5229
7.91074E-06	12.8964
7.92402E-06	13.334
7.93287E-06	13.6673
7.94173E-06	14.0386
7.95058E-06	14.4522
7.95943E-06	14.9127
7.96828E-06	15.4251
7.97713E-06	15.9939
7.98598E-06	16.6235
7.99483E-06	17.3176
8.00369E-06	18.0785
8.01254E-06	18.9071
8.01962E-06	19.6229
8.02139E-06	19.8026
8.03467E-06	21.2638
8.05237E-06	23.3704
8.07273E-06	25.8485
8.07450E-06	26.0648
8.08335E-06	27.088
8.09043E-06	27.8338
8.09486E-06	28.3015
8.10349E-06	29.0901
8.11079E-06	29.6532
8.11964E-06	30.1871
8.12770E-06	30.5158
8.13495E-06	30.6749
8.14000E-06	30.7065
8.14770E-06	30.6294
8.15416E-06	30.4497
8.16301E-06	30.041
8.17187E-06	29.46
8.17983E-06	28.808
8.18426E-06	28.3889
8.18780E-06	28.0514
8.19753E-06	27.0149
8.21524E-06	24.9463
8.23737E-06	22.3052
8.23914E-06	22.1065
8.25064E-06	20.8072
8.25950E-06	19.8752
8.26835E-06	19.006
8.27720E-06	18.2034
8.28605E-06	17.4684
8.29490E-06	16.7998
8.30375E-06	16.195
8.31261E-06	15.6503
8.32146E-06	15.1612
8.32765E-06	14.8545
8.33031E-06	14.7227
8.33916E-06	14.3296
8.34801E-06	13.9783
8.36129E-06	13.5201
8.37457E-06	13.1332
8.38784E-06	12.8063
8.40112E-06	12.5298
8.41440E-06	12.296
8.43210E-06	12.0395
8.44980E-06	11.8352
8.46751E-06	11.6736
8.48875E-06	11.5261
8.51353E-06	11.4061
8.53655E-06	11.3362
8.55471E-06	11.3048
8.57732E-06	11.2913
8.60746E-06	11.3121
8.63761E-06	11.3726
8.64312E-06	11.3903
8.66776E-06	11.4662
8.69833E-06	11.596
8.72890E-06	11.761
8.75947E-06	11.9619
8.76506E-06	12.0053
8.79004E-06	12.1952
8.82104E-06	12.471
8.85205E-06	12.7906
8.88305E-06	13.1591
8.88872E-06	13.2365
8.91405E-06	13.5766
8.94549E-06	14.063
8.97693E-06	14.6241
8.98255E-06	14.7377
9.00052E-06	15.0957
9.02410E-06	15.6205
9.04779E-06	16.2105
9.07170E-06	16.8788
9.07726E-06	17.0538
9.09561E-06	17.625
9.11953E-06	18.4669
9.14129E-06	19.3367
9.14344E-06	19.4215
9.16735E-06	20.5017
9.18291E-06	21.2876
9.19847E-06	22.1481
9.20533E-06	22.5642
9.21403E-06	23.0889
9.22959E-06	24.1216
9.24515E-06	25.2621
9.26071E-06	26.5254
9.26227E-06	26.6661
9.27627E-06	27.9232
9.29183E-06	29.4827
9.30325E-06	30.7441
9.30498E-06	30.9535
9.31466E-06	32.1144
9.32607E-06	33.6108
9.33748E-06	35.2499
9.34204E-06	35.9702
9.34889E-06	37.0476
9.36030E-06	39.0265
9.37171E-06	41.2146
9.37627E-06	42.1856
9.38312E-06	43.6393
9.39225E-06	45.7745
9.40138E-06	48.1084
9.41050E-06	50.6668
9.41050E-06	50.6668
9.41963E-06	53.4766
9.42876E-06	56.5767
9.43789E-06	60.0097
9.44702E-06	63.826
9.45615E-06	68.0866
9.46299E-06	71.6175
9.46984E-06	75.4764
9.47669E-06	79.7062
9.47897E-06	81.2565
9.48353E-06	84.3596
9.49038E-06	89.4939
9.49608E-06	94.2294
9.49722E-06	95.1776
9.50407E-06	101.496
9.51092E-06	108.536
9.51742E-06	116.002
9.52005E-06	119.362
9.52393E-06	124.335
9.52918E-06	131.859
9.53043E-06	133.66
9.53602E-06	142.656
9.53693E-06	144.126
9.54104E-06	151.413
9.54127E-06	151.818
9.54561E-06	160.144
9.54652E-06	162.046
9.55017E-06	169.659
9.55200E-06	173.798
9.55473E-06	180.013
9.55747E-06	186.773
9.55930E-06	191.285
9.56249E-06	199.872
9.56386E-06	203.557
9.56706E-06	212.885
9.56820E-06	216.22
9.57162E-06	227.05
9.57253E-06	229.941
9.57619E-06	242.448
9.57687E-06	244.796
9.57984E-06	255.787
9.58121E-06	260.865
9.58315E-06	268.628
9.58554E-06	278.226
9.58703E-06	284.629
9.58988E-06	296.955
9.59091E-06	301.728
9.59421E-06	317.122
9.59478E-06	319.972
9.59855E-06	338.797
9.59901E-06	341.245
9.60243E-06	359.623
9.60312E-06	363.302
9.60585E-06	379.073
9.60768E-06	389.597
9.60928E-06	399.432
9.61224E-06	417.716
9.61270E-06	420.709
9.61612E-06	443.183
9.61681E-06	447.682
9.61955E-06	467.027
9.62297E-06	491.23
9.62365E-06	496.076
9.62639E-06	517.022
9.63050E-06	548.476
9.63096E-06	552.212
9.63552E-06	589.616
9.63735E-06	604.595
9.64009E-06	628.501
9.64465E-06	668.387
9.64647E-06	684.358
9.64921E-06	709.654
9.65355E-06	749.743
9.65971E-06	806.773
9.66017E-06	811.002
9.66587E-06	864.335
9.67158E-06	917.723
9.67340E-06	934.085
9.68071E-06	999.598
9.68573E-06	1041.48
9.68755E-06	1056.71
9.69417E-06	1106.91
9.69851E-06	1135.76
9.70068E-06	1150.17
9.70718E-06	1186.32
9.70809E-06	1190.23
9.71403E-06	1215.6
9.71494E-06	1218.2
9.72087E-06	1235.03
9.72178E-06	1236.26
9.72754E-06	1243.92
9.72804E-06	1244.09
9.72964E-06	1244.61
9.73397E-06	1242.63
9.73447E-06	1242.39
9.74050E-06	1232.2
9.74050E-06	1232.2
9.74689E-06	1212.36
9.74734E-06	1210.94
9.75328E-06	1184.7
9.75373E-06	1182.18
9.75921E-06	1151.84
9.76195E-06	1133.78
9.76606E-06	1106.64
9.76925E-06	1082.55
9.77290E-06	1054.94
9.77610E-06	1028.16
9.78203E-06	978.312
9.78294E-06	970.034
9.78979E-06	907.828
9.79572E-06	853.83
9.79664E-06	845.447
9.80577E-06	761.498
9.81170E-06	706.864
9.81946E-06	639.077
9.82083E-06	627.11
9.82767E-06	570.733
9.83452E-06	517.882
9.84137E-06	468.872
9.84228E-06	462.781
9.84593E-06	438.448
9.85050E-06	409.824
9.85506E-06	382.981
9.85597E-06	377.963
9.85962E-06	357.922
9.86419E-06	334.574
9.86510E-06	330.233
9.86875E-06	312.898
9.87332E-06	292.799
9.87423E-06	289.077
9.87788E-06	274.221
9.88245E-06	257.059
9.88336E-06	253.89
9.88701E-06	241.246
9.89157E-06	226.672
9.89249E-06	223.986
9.89614E-06	213.27
9.90070E-06	200.934
9.90161E-06	198.662
9.90527E-06	189.6
9.91040E-06	177.925
9.91074E-06	177.215
9.91554E-06	167.311
9.92067E-06	157.63
9.92170E-06	155.862
9.92580E-06	148.815
9.93094E-06	140.763
9.93265E-06	138.303
9.93596E-06	133.566
9.94258E-06	124.977
9.94452E-06	122.72
9.94920E-06	117.3
9.95581E-06	110.407
9.95821E-06	108.156
9.96243E-06	104.209
9.96905E-06	98.6134
9.97190E-06	96.4246
9.97567E-06	93.5495
9.98229E-06	88.9518
9.98560E-06	86.8791
9.99073E-06	83.6806
9.99843E-06	79.3739
1.00039E-05	76.6295
1.00061E-05	75.4814
1.00138E-05	71.963
1.00215E-05	68.7585
1.00244E-05	67.69
1.00318E-05	64.9327
1.00421E-05	61.5373
1.00472E-05	60.0215
1.00523E-05	58.5172
1.00626E-05	55.8242
1.00700E-05	54.0835
1.00735E-05	53.2859
1.00849E-05	50.9165
1.00929E-05	49.4397
1.00963E-05	48.8116
1.01077E-05	46.9462
1.01191E-05	45.2831
1.01191E-05	45.2831
1.01305E-05	43.8145
1.01419E-05	42.5079
1.01488E-05	41.8323
1.01590E-05	40.8309
1.01727E-05	39.705
1.01864E-05	38.7461
1.01933E-05	38.3433
1.02001E-05	37.9473
1.02138E-05	37.2978
1.02275E-05	36.7824
1.02385E-05	36.4702
1.02412E-05	36.3967
1.02617E-05	36.0604
1.02686E-05	36.009
1.02840E-05	36.0042
1.02853E-05	36.0172
1.02994E-05	36.1624
1.03148E-05	36.482
1.03303E-05	36.9702
1.03457E-05	37.6389
1.03611E-05	38.5037
1.03765E-05	39.5852
1.03772E-05	39.6435
1.03919E-05	40.9155
1.04039E-05	42.1385
1.04159E-05	43.5488
1.04279E-05	45.1705
1.04399E-05	47.0332
1.04518E-05	49.1729
1.04638E-05	51.6341
1.04657E-05	52.0628
1.04728E-05	53.7282
1.04818E-05	56.0636
1.04924E-05	59.1737
1.05016E-05	62.2414
1.05025E-05	62.5878
1.05108E-05	65.7121
1.05200E-05	69.6483
1.05209E-05	70.0893
1.05269E-05	72.9626
1.05338E-05	76.6304
1.05394E-05	79.8879
1.05408E-05	80.7045
1.05477E-05	85.2523
1.05511E-05	87.7956
1.05546E-05	90.3428
1.05550E-05	90.7241
1.05615E-05	96.0726
1.05668E-05	101.005
1.05679E-05	102.08
1.05744E-05	108.836
1.05746E-05	109.103
1.05792E-05	114.466
1.05824E-05	118.577
1.05841E-05	120.638
1.05889E-05	127.418
1.05903E-05	129.546
1.05937E-05	134.878
1.05962E-05	138.984
1.05986E-05	143.098
1.06020E-05	149.57
1.06034E-05	152.164
1.06077E-05	161.026
1.06082E-05	162.172
1.06131E-05	173.226
1.06134E-05	173.926
1.06183E-05	186.545
1.06190E-05	188.494
1.06236E-05	201.384
1.06247E-05	204.855
1.06285E-05	216.739
1.06288E-05	217.901
1.06323E-05	229.819
1.06341E-05	236.274
1.06370E-05	247.714
1.06393E-05	256.671
1.06418E-05	267.194
1.06429E-05	271.881
1.06466E-05	288.607
1.06466E-05	288.607
1.06503E-05	306.54
1.06514E-05	312.287
1.06540E-05	325.722
1.06551E-05	331.959
1.06588E-05	352.784
1.06595E-05	356.956
1.06625E-05	375.246
1.06651E-05	391.276
1.06662E-05	398.766
1.06698E-05	423.778
1.06706E-05	428.788
1.06735E-05	450.52
1.06761E-05	469.564
1.06772E-05	478.36
1.06809E-05	507.725
1.06816E-05	513.606
1.06846E-05	538.791
1.06872E-05	560.866
1.06901E-05	587.678
1.06927E-05	611.185
1.06956E-05	639.734
1.07001E-05	682.637
1.07012E-05	694.036
1.07067E-05	751.116
1.07093E-05	777.795
1.07122E-05	809.724
1.07196E-05	889.662
1.07288E-05	989.731
1.07332E-05	1037.8
1.07406E-05	1114.58
1.07480E-05	1186.27
1.07498E-05	1202.39
1.07554E-05	1250.65
1.07598E-05	1283.89
1.07624E-05	1303.22
1.07664E-05	1328.06
1.07690E-05	1343.8
1.07736E-05	1365.81
1.07742E-05	1368.43
1.07797E-05	1387.54
1.07852E-05	1398.72
1.07864E-05	1399.56
1.07898E-05	1401.84
1.07922E-05	1400.15
1.07957E-05	1397.58
1.07992E-05	1389.87
1.08011E-05	1385.75
1.08055E-05	1369.47
1.08073E-05	1362.62
1.08092E-05	1353.31
1.08125E-05	1336.44
1.08147E-05	1322.48
1.08187E-05	1296.74
1.08202E-05	1285.47
1.08261E-05	1240.19
1.08276E-05	1227.17
1.08335E-05	1174.84
1.08350E-05	1160.46
1.08409E-05	1102.75
1.08423E-05	1087.31
1.08497E-05	1009.93
1.08519E-05	986.657
1.08608E-05	891.686
1.08703E-05	788.65
1.08796E-05	694.443
1.08866E-05	627.118
1.08869E-05	623.58
1.08925E-05	573.642
1.08976E-05	529.788
1.08980E-05	526.66
1.09035E-05	482.838
1.09050E-05	471.99
1.09090E-05	442.214
1.09124E-05	419.737
1.09146E-05	404.783
1.09197E-05	372.764
1.09201E-05	370.483
1.09256E-05	339.233
1.09271E-05	331.533
1.09293E-05	320.014
1.09337E-05	298.694
1.09344E-05	295.593
1.09385E-05	277.267
1.09404E-05	269.728
1.09427E-05	260.335
1.09468E-05	244.711
1.09485E-05	238.941
1.09510E-05	230.319
1.09551E-05	217.069
1.09559E-05	214.907
1.09597E-05	203.735
1.09632E-05	194.269
1.09642E-05	191.575
1.09688E-05	180.508
1.09706E-05	176.528
1.09734E-05	170.432
1.09779E-05	161.25
1.09789E-05	159.471
1.09825E-05	152.897
1.09870E-05	145.275
1.09881E-05	143.656
1.09916E-05	138.334
1.09973E-05	130.504
1.09977E-05	130.001
1.10038E-05	122.624
1.10065E-05	119.656
1.10107E-05	115.23
1.10157E-05	110.47
1.10176E-05	108.75
1.10245E-05	103.064
1.10296E-05	99.3774
1.10314E-05	98.0472
1.10383E-05	93.6315
1.10434E-05	90.7599
1.10452E-05	89.7237
1.10521E-05	86.2773
1.10577E-05	83.8134
1.10591E-05	83.2237
1.10674E-05	80.0286
1.10683E-05	79.7102
1.10775E-05	76.7579
1.10857E-05	74.5265
1.10869E-05	74.2622
1.10939E-05	72.6603
1.11022E-05	71.1164
1.11063E-05	70.4907
1.11104E-05	69.8805
1.11186E-05	68.9393
1.11257E-05	68.3656
1.11268E-05	68.2783
1.11371E-05	67.8545
1.11472E-05	67.8633
1.11504E-05	67.9912
1.11549E-05	68.1737
1.11627E-05	68.7635
1.11704E-05	69.6489
1.11751E-05	70.3755
1.11782E-05	70.8608
1.11860E-05	72.4365
1.11937E-05	74.4159
1.12015E-05	76.8563
1.12074E-05	79.0749
1.12088E-05	79.6834
1.12136E-05	81.7491
1.12197E-05	84.8505
1.12259E-05	88.4365
1.12261E-05	88.5817
1.12320E-05	92.5866
1.12382E-05	97.3711
1.12433E-05	102.012
1.12443E-05	102.884
1.12505E-05	109.243
1.12545E-05	114.001
1.12563E-05	116.198
1.12586E-05	119.226
1.12627E-05	124.957
1.12646E-05	127.732
1.12668E-05	131.24
1.12709E-05	138.118
1.12725E-05	140.996
1.12760E-05	147.48
1.12765E-05	148.461
1.12810E-05	157.922
1.12844E-05	165.654
1.12861E-05	169.528
1.12903E-05	180.42
1.12911E-05	182.404
1.12962E-05	196.645
1.12968E-05	198.662
1.13016E-05	213.758
1.13035E-05	220.211
1.13054E-05	226.676
1.13080E-05	236.256
1.13111E-05	247.771
1.13137E-05	258.288
1.13165E-05	269.526
1.13189E-05	280.2
1.13217E-05	292.419
1.13241E-05	303.946
1.13268E-05	317.141
1.13292E-05	329.517
1.13320E-05	343.683
1.13344E-05	356.886
1.13372E-05	371.999
1.13396E-05	386.111
1.13441E-05	412.36
1.13448E-05	416.658
1.13494E-05	445.714
1.13510E-05	455.412
1.13541E-05	475.956
1.13589E-05	507.955
1.13613E-05	523.975
1.13641E-05	542.954
1.13710E-05	590.467
1.13779E-05	638.05
1.13820E-05	666.635
1.13848E-05	684.71
1.13924E-05	734.478
1.13986E-05	771.805
1.13993E-05	775.953
1.14062E-05	813.169
1.14129E-05	844.386
1.14138E-05	847.649
1.14195E-05	869.136
1.14221E-05	876.424
1.14262E-05	888.041
1.14290E-05	893.24
1.14314E-05	897.758
1.14359E-05	902.396
1.14366E-05	903.099
1.14397E-05	904.153
1.14422E-05	902.982
1.14462E-05	901.077
1.14476E-05	899.104
1.14514E-05	893.618
1.14536E-05	888.372
1.14576E-05	879.025
1.14593E-05	873.589
1.14621E-05	864.841
1.14662E-05	848.497
1.14690E-05	837.545
1.14731E-05	817.653
1.14748E-05	809.343
1.14759E-05	804.348
1.14800E-05	781.471
1.14828E-05	766.175
1.14869E-05	740.959
1.14897E-05	724.102
1.14938E-05	696.916
1.15000E-05	656.046
1.15007E-05	651.356
1.15111E-05	580.846
1.15207E-05	514.908
1.15214E-05	510.413
1.15294E-05	458.636
1.15363E-05	416.049
1.15421E-05	382.097
1.15432E-05	376.105
1.15483E-05	348.064
1.15535E-05	321.754
1.15559E-05	310.305
1.15587E-05	297.236
1.15639E-05	274.512
1.15690E-05	253.549
1.15697E-05	250.946
1.15725E-05	240.551
1.15777E-05	222.454
1.15787E-05	219.156
1.15828E-05	205.989
1.15877E-05	192.047
1.15880E-05	191.053
1.15919E-05	180.822
1.15957E-05	171.556
1.15996E-05	162.894
1.16007E-05	160.4
1.16057E-05	150.389
1.16107E-05	141.404
1.16115E-05	140.155
1.16157E-05	133.391
1.16207E-05	126.247
1.16235E-05	122.646
1.16257E-05	119.906
1.16307E-05	114.305
1.16352E-05	109.869
1.16359E-05	109.212
1.16410E-05	104.787
1.16469E-05	100.472
1.16483E-05	99.6171
1.16528E-05	96.8756
1.16587E-05	93.929
1.16607E-05	93.1219
1.16646E-05	91.6007
1.16704E-05	89.8523
1.16763E-05	88.6557
1.16772E-05	88.5545
1.16822E-05	88.0212
1.16841E-05	87.9312
1.16900E-05	88.0254
1.16942E-05	88.4841
1.16959E-05	88.6827
1.17012E-05	89.7936
1.17066E-05	91.4018
1.17115E-05	93.3763
1.17119E-05	93.5335
1.17173E-05	96.2325
1.17226E-05	99.5137
1.17258E-05	101.793
1.17270E-05	102.67
1.17322E-05	106.998
1.17369E-05	111.471
1.17374E-05	111.97
1.17426E-05	117.63
1.17470E-05	122.879
1.17494E-05	126.125
1.17522E-05	129.846
1.17574E-05	137.553
1.17598E-05	141.494
1.17626E-05	146.01
1.17678E-05	155.211
1.17702E-05	159.841
1.17730E-05	165.145
1.17800E-05	179.474
1.17807E-05	181.018
1.17869E-05	194.952
1.17911E-05	204.814
1.17939E-05	211.404
1.18015E-05	230.481
1.18043E-05	237.436
1.18119E-05	256.915
1.18208E-05	279.543
1.18241E-05	287.987
1.18289E-05	299.568
1.18341E-05	311.998
1.18411E-05	326.979
1.18480E-05	340.214
1.18550E-05	351.305
1.18602E-05	358.018
1.18671E-05	364.609
1.18724E-05	367.671
1.18758E-05	368.596
1.18776E-05	369.05
1.18793E-05	369.126
1.18859E-05	367.688
1.18876E-05	366.674
1.18911E-05	364.624
1.18963E-05	359.918
1.18988E-05	357.02
1.19012E-05	354.105
1.19074E-05	344.757
1.19087E-05	342.564
1.19140E-05	332.813
1.19189E-05	322.651
1.19210E-05	318.28
1.19279E-05	302.103
1.19293E-05	298.586
1.19328E-05	289.774
1.19384E-05	275.651
1.19432E-05	262.697
1.19536E-05	234.874
1.19627E-05	210.712
1.19675E-05	198.306
1.19714E-05	188.54
1.19783E-05	171.743
1.19853E-05	155.975
1.19884E-05	149.327
1.19905E-05	144.891
1.19957E-05	134.472
1.20009E-05	124.738
1.20061E-05	115.691
1.20117E-05	106.786
1.20174E-05	98.3883
1.20231E-05	90.7531
1.20259E-05	87.3817
1.20282E-05	84.5964
1.20333E-05	78.9818
1.20384E-05	73.8661
1.20434E-05	69.2134
1.20467E-05	66.4684
1.20485E-05	64.9924
1.20535E-05	61.2646
1.20584E-05	57.9186
1.20624E-05	55.415
1.20632E-05	54.8756
1.20681E-05	52.1148
1.20730E-05	49.6009
1.20779E-05	47.3096
1.20797E-05	46.5196
1.20828E-05	45.2261
1.20877E-05	43.3271
1.20925E-05	41.5892
1.20991E-05	39.4937
1.21045E-05	37.918
1.21058E-05	37.5754
1.21110E-05	36.2172
1.21175E-05	34.6883
1.21240E-05	33.3055
1.21305E-05	32.0493
1.21327E-05	31.6672
1.21371E-05	30.9106
1.21457E-05	29.5443
1.21544E-05	28.3212
1.21614E-05	27.4394
1.21631E-05	27.2214
1.21718E-05	26.2342
1.21822E-05	25.165
1.21926E-05	24.2024
1.21996E-05	23.6209
1.22031E-05	23.3344
1.22135E-05	22.5522
1.22274E-05	21.6114
1.22413E-05	20.769
1.22491E-05	20.3417
1.22552E-05	20.0148
1.22691E-05	19.3378
1.22829E-05	18.7207
1.22973E-05	18.1385
1.22986E-05	18.0898
1.23116E-05	17.6136
1.23307E-05	16.9786
1.23498E-05	16.4054
1.23689E-05	15.8847
1.23750E-05	15.7333
1.23880E-05	15.4172
1.24071E-05	14.9923
1.24262E-05	14.6008
1.24468E-05	14.213
1.24618E-05	13.9501
1.24687E-05	13.834
1.24906E-05	13.4911
1.25235E-05	13.0236
1.25494E-05	12.6935
1.25564E-05	12.6063
1.25893E-05	12.2383
1.26224E-05	11.902
1.26557E-05	11.5915
1.26817E-05	11.3692
1.26891E-05	11.3082
1.27224E-05	11.0547
1.27669E-05	10.7456
1.28117E-05	10.4626
1.28159E-05	10.4386
1.28568E-05	10.2109
1.29019E-05	9.98092
1.29470E-05	9.76883
1.29513E-05	9.75014
1.29925E-05	9.57824
1.30382E-05	9.40091
1.30839E-05	9.23577
1.31340E-05	9.06942
1.31526E-05	9.01112
1.32222E-05	8.81257
1.32917E-05	8.63098
1.33616E-05	8.46319
1.34126E-05	8.3501
1.34322E-05	8.30939
1.35028E-05	8.17377
1.35740E-05	8.04666
1.36694E-05	7.88961
1.36978E-05	7.84675
1.37655E-05	7.75159
1.38623E-05	7.62682
1.39597E-05	7.51092
1.40578E-05	7.40274
1.40870E-05	7.37278
1.41567E-05	7.30724
1.42562E-05	7.22028
1.43564E-05	7.13884
1.45078E-05	7.02621
1.45888E-05	6.97145
1.46613E-05	6.92706
1.48162E-05	6.84213
1.49726E-05	6.76569
1.50779E-05	6.71951
1.51839E-05	6.6775
1.52906E-05	6.63994
1.53224E-05	6.6299
1.53440E-05	6.62354
1.54568E-05	6.59497
1.55651E-05	6.57441
1.56474E-05	6.56421
1.57298E-05	6.55981
1.58125E-05	6.56265
1.58682E-05	6.56964
1.59238E-05	6.58163
1.59795E-05	6.59977
1.60356E-05	6.62582
1.60779E-05	6.65192
1.61203E-05	6.68481
1.61626E-05	6.72596
1.62050E-05	6.77733
1.62452E-05	6.83798
1.62812E-05	6.90456
1.63053E-05	6.9568
1.63369E-05	7.03721
1.63598E-05	7.10504
1.63826E-05	7.1826
1.63958E-05	7.23362
1.64041E-05	7.26534
1.64249E-05	7.35589
1.64456E-05	7.4594
1.64664E-05	7.57818
1.64872E-05	7.71501
1.65010E-05	7.81792
1.65149E-05	7.93153
1.65288E-05	8.05719
1.65426E-05	8.19646
1.65565E-05	8.35105
1.65703E-05	8.52294
1.65842E-05	8.71433
1.65980E-05	8.92764
1.66119E-05	9.16552
1.66257E-05	9.43079
1.66396E-05	9.72639
1.66534E-05	10.0552
1.66673E-05	10.4201
1.66811E-05	10.8233
1.66950E-05	11.2664
1.67088E-05	11.7501
1.67227E-05	12.2733
1.67282E-05	12.4974
1.67365E-05	12.8356
1.67573E-05	13.7382
1.67836E-05	14.9307
1.68044E-05	15.8801
1.68242E-05	16.7106
1.68377E-05	17.2134
1.68515E-05	17.653
1.68654E-05	17.9989
1.68668E-05	18.0242
1.68758E-05	18.1899
1.68861E-05	18.3161
1.68989E-05	18.3778
1.68993E-05	18.3781
1.69079E-05	18.3585
1.69193E-05	18.2607
1.69319E-05	18.0598
1.69388E-05	17.9105
1.69526E-05	17.5369
1.69661E-05	17.0889
1.69748E-05	16.7592
1.69797E-05	16.5729
1.69956E-05	15.8994
1.70274E-05	14.4627
1.70441E-05	13.707
1.70648E-05	12.8092
1.70787E-05	12.2503
1.70925E-05	11.7289
1.71064E-05	11.2473
1.71203E-05	10.8062
1.71341E-05	10.4048
1.71383E-05	10.2958
1.71480E-05	10.0401
1.71618E-05	9.71051
1.71757E-05	9.41365
1.71895E-05	9.14663
1.72034E-05	8.90657
1.72172E-05	8.69067
1.72311E-05	8.49632
1.72449E-05	8.32114
1.72588E-05	8.16297
1.72726E-05	8.01989
1.72865E-05	7.8902
1.73003E-05	7.77238
1.73211E-05	7.61507
1.73419E-05	7.47774
1.73627E-05	7.35727
1.73834E-05	7.2511
1.74042E-05	7.15712
1.74250E-05	7.0736
1.74527E-05	6.97604
1.74839E-05	6.88204
1.75150E-05	6.80177
1.75261E-05	6.77721
1.75452E-05	6.73561
1.75753E-05	6.67873
1.76155E-05	6.61446
1.76557E-05	6.56121
1.77000E-05	6.51305
1.77485E-05	6.47108
1.77969E-05	6.43867
1.78454E-05	6.41467
1.78697E-05	6.40557
1.79169E-05	6.39303
1.79642E-05	6.38718
1.80272E-05	6.38975
1.80745E-05	6.39974
1.81081E-05	6.41212
1.81218E-05	6.41629
1.81697E-05	6.43935
1.82177E-05	6.47222
1.82656E-05	6.51672
1.83135E-05	6.57534
1.83455E-05	6.62389
1.83774E-05	6.68154
1.84046E-05	6.73904
1.84143E-05	6.76258
1.84319E-05	6.80351
1.84591E-05	6.87758
1.84863E-05	6.96451
1.85135E-05	7.06694
1.85339E-05	7.15597
1.85543E-05	7.25747
1.85747E-05	7.37371
1.85951E-05	7.50756
1.86112E-05	7.6283
1.86209E-05	7.71003
1.86274E-05	7.7632
